TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
12,EQUIPO 12,1,580808911,BERฮGødzilla,89,0,0,0,0,0,0,111,76,21m 34s,0m 3s,66,0,0,0,3235,0,9,0,0,3,0,0,,,,,,,,,,,,,,
100,EQUIPO 100,2,51483683964,『Mw』TORRES,0,13,1825,25,0,0,1,0,6,21m 44s,0m 4s,116,0,0,0,6130,0,0,0,0,0,0,1825,,,,,,,,,,,,,,
6,EQUIPO 6,3,51813354732,『BcT』Tutio,0,0,0,0,0,0,0,20,0,21m 49s,0m 2s,88,0,0,0,3563,0,8,0,0,0,0,0,,,,,,,,,,,,,,
3,EQUIPO 3,4,51830351242,Sadbacterium,0,0,0,0,0,0,0,60,14,20m 1s,0m 1s,50,0,0,0,3579,0,7,0,0,3,1,0,,,,,,,,,,,,,,
99,EQUIPO 99,5,5779671525,SVシANUBIS,0,0,0,0,0,0,0,0,3,21m 43s,0m 3s,110,0,0,0,3345,0,7,0,0,0,0,0,,,,,,,,,,,,,,
90,EQUIPO 90,6,576985008,5乛XT丨MOISÉS,0,0,0,0,0,0,0,173,225,21m 43s,0m 10s,152,0,0,0,4463,0,8,0,0,3,0,0,,,,,,,,,,,,,,
41,EQUIPO 41,7,5427780483,exoTamboVaan,0,0,0,0,0,0,0,78,0,21m 12s,0m 1s,22,0,0,0,3311,0,0,0,0,0,0,0,,,,,,,,,,,,,,
7,EQUIPO 7,8,5223758938,ūFlorīīī,0,0,0,0,0,0,0,117,39,21m 26s,0m 0s,22,0,0,0,2064,0,2,0,0,1,0,0,,,,,,,,,,,,,,
5,EQUIPO 5,9,546362992,ㅇMiLeK,0,0,0,0,0,0,0,121,157,21m 45s,1m 13s,153,0,0,0,5694,0,6,0,0,0,0,0,,,,,,,,,,,,,,
14,EQUIPO 14,10,5382735629,〘LRK〙THISOMM,0,0,0,0,0,0,0,101,2,21m 28s,0m 0s,0,0,0,0,3022,0,6,0,0,0,0,0,,,,,,,,,,,,,,
2,EQUIPO 2,11,5162712510,Mʞ〢ＪＪ,0,0,0,0,0,0,0,110,200,22m 1s,2m 55s,189,0,0,0,5033,0,7,0,0,2,0,0,,,,,,,,,,,,,,
98,EQUIPO 98,12,52016601753,redEndeavor,0,0,0,0,0,0,0,100,0,21m 27s,0m 0s,0,0,0,0,2646,0,0,0,0,0,0,0,,,,,,,,,,,,,,
8,EQUIPO 8,13,5216037752,1paMATO18,0,0,0,0,0,0,0,103,3,20m 29s,0m 0s,0,0,0,0,4236,0,1,0,0,1,1,0,,,,,,,,,,,,,,
10,EQUIPO 10,14,510552771,NLsCASTIEL,0,0,0,0,0,0,0,100,0,19m 29s,0m 0s,0,0,0,0,3400,0,2,0,0,0,0,0,,,,,,,,,,,,,,
11,EQUIPO 11,15,51849036118,Revenger15,0,0,0,0,0,0,0,172,72,16m 25s,0m 0s,0,0,0,0,3284,0,1,0,0,0,0,0,,,,,,,,,,,,,,
13,EQUIPO 13,16,5218238268,M͜KitūKat๛,0,0,0,0,0,0,0,103,25,17m 53s,0m 1s,22,0,0,0,4504,0,0,0,0,0,0,0,,,,,,,,,,,,,,
91,EQUIPO 91,17,51644892258,5乛XT丨SANDY,0,0,11,0,0,0,0,101,2,15m 35s,0m 0s,0,0,0,0,2466,0,1,0,0,0,0,11,,,,,,,,,,,,,,
9,EQUIPO 9,18,52181442907,CDSxRRR,0,0,0,0,0,0,0,92,24,15m 51s,0m 19s,22,0,0,0,1963,0,0,0,0,1,1,0,,,,,,,,,,,,,,
1,EQUIPO 1,19,5216749258,CDSxJxUxZ,0,0,0,0,0,0,0,0,1411,14m 21s,11m 10s,1515,0,0,0,3669,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4,EQUIPO 4,20,51792225482,ELLIMINATE2,0,0,0,0,0,0,0,102,2,12m 41s,0m 0s,0,0,0,0,1892,0,0,0,0,0,1,0,,,,,,,,,,,,,,
15,EQUIPO 15,21,5534879633,exoCherryelizz,0,0,0,0,0,0,0,65,10,11m 49s,0m 16s,48,0,0,0,2639,0,0,0,0,0,0,0,,,,,,,,,,,,,,
