TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
26,EQUIPO 26,1,562362365,e404elTONY,100,8,685,205,0,0,2,27,238,24m 13s,5m 17s,208,0,0,4272,2306,0,6,4,0,0,0,685,4,22,2,0,5,"101007,101004,102002","QBZ,M416,UMP45",QBZ:374.1 / M416:389.7 / UMP45:49.1,QBZ:3 / M416:4 / UMP45:1,QBZ:225 / M416:94 / UMP45:11,QBZ:13 / M416:18 / UMP45:2,330,33,10.00
45,EQUIPO 45,2,5658823568,ūūūūū65sz,0,4,505,184,0,0,1,125,98,24m 14s,0m 43s,69,0,0,8990,1919,0,6,6,0,0,1,505,2,11,1,4,9,"104003,101004","S12K,M416",S12K:0.0 / M416:541.9,S12K:0 / M416:4,S12K:5 / M416:243,S12K:0 / M416:27,248,27,10.89
39,EQUIPO 39,3,5336419911,WHūMUSTANGg38,0,1,112,38,0,0,0,182,148,24m 8s,0m 6s,75,0,0,6353,2015,0,3,1,0,1,0,112,1,0,0,1,4,"101007,102004,104003,104002,106010","QBZ,Thompson SMG,S12K,S1897,Desert Eagle",QBZ:124.4 / Thompson SMG:0.0 / S12K:0.0 / S1897:0.0 / Desert Eagle:0.0,QBZ:1 / Thompson SMG:0 / S12K:0 / S1897:0 / Desert Eagle:0,QBZ:136 / Thompson SMG:0 / S12K:2 / S1897:0 / Desert Eagle:0,QBZ:6 / Thompson SMG:0 / S12K:0 / S1897:0 / Desert Eagle:0,138,6,4.35
31,EQUIPO 31,4,573587941,AngelFlowYT,0,2,126,202,0,0,0,143,117,23m 6s,1m 6s,74,0,0,4816,1919,0,0,1,0,0,0,126,1,2,0,0,3,"101101,104004,102005","ASM Abakan,DBS,PP19",ASM Abakan:144.0 / DBS:0.0 / PP19:0.0,ASM Abakan:2 / DBS:0 / PP19:0,ASM Abakan:159 / DBS:0 / PP19:0,ASM Abakan:6 / DBS:0 / PP19:0,159,6,3.77
53,EQUIPO 53,5,5760505422,LoscarSPM,0,5,441,72,0,0,0,217,264,22m 54s,1m 44s,141,0,0,6270,1658,0,0,1,2,1,1,441,2,6,2,1,4,"101001,102002,101004,101101,106008,106011","AKM,UMP45,M416,ASM Abakan,Skorpion,Dual MP7",AKM:446.9 / UMP45:26.4 / M416:36.7 / ASM Abakan:0.0 / Skorpion:0.0 / Dual MP7:0.0,AKM:3 / UMP45:1 / M416:1 / ASM Abakan:0 / Skorpion:0 / Dual MP7:0,AKM:160 / UMP45:69 / M416:20 / ASM Abakan:16 / Skorpion:0 / Dual MP7:0,AKM:12 / UMP45:1 / M416:2 / ASM Abakan:0 / Skorpion:0 / Dual MP7:0,265,15,5.66
38,EQUIPO 38,6,5222259228,IBsCAPIBARA,0,1,89,103,0,0,0,100,0,22m 52s,0m 0s,0,0,0,3561,1228,0,2,0,0,0,0,89,1,2,0,0,0,"101006,104004,102002,104001","AUG A3,DBS,UMP45,S686",AUG A3:112.8 / DBS:0.0 / UMP45:0.0 / S686:0.0,AUG A3:1 / DBS:0 / UMP45:0 / S686:0,AUG A3:103 / DBS:0 / UMP45:0 / S686:0,AUG A3:3 / DBS:0 / UMP45:0 / S686:0,103,3,2.91
48,EQUIPO 48,7,510429082,CGastroboy,0,2,180,205,0,0,1,100,77,21m 19s,0m 0s,0,0,0,756,2874,0,0,2,0,0,0,180,2,5,0,1,4,"101006,104003","AUG A3,S12K",AUG A3:91.9 / S12K:85.2,AUG A3:1 / S12K:1,AUG A3:89 / S12K:6,AUG A3:6 / S12K:6,95,12,12.63
3,EQUIPO 3,8,5539851147,namelessॱ666,0,2,209,34,0,0,0,121,31,21m 0s,0m 0s,0,0,0,6693,1436,0,3,1,0,0,0,209,3,5,0,0,2,"101004,107010,104003,106008","M416,Arma 107010,S12K,Skorpion",M416:164.0 / Arma 107010:0.0 / S12K:60.7 / Skorpion:0.0,M416:1 / Arma 107010:0 / S12K:1 / Skorpion:0,M416:82 / Arma 107010:3 / S12K:5 / Skorpion:0,M416:5 / Arma 107010:0 / S12K:5 / Skorpion:0,90,10,11.11
10,EQUIPO 10,9,52020278564,SVシONICHAN,0,2,310,83,0,0,1,32,60,20m 1s,0m 33s,112,0,0,6496,1300,0,0,0,0,0,0,310,3,8,1,1,0,"101004,104004,102003,101101","M416,DBS,Vector,ASM Abakan",M416:266.2 / DBS:0.0 / Vector:84.3 / ASM Abakan:0.0,M416:2 / DBS:0 / Vector:0 / ASM Abakan:0,M416:52 / DBS:0 / Vector:19 / ASM Abakan:0,M416:9 / DBS:0 / Vector:4 / ASM Abakan:0,71,13,18.31
57,EQUIPO 57,10,579633778,ūūūūūBADB,0,1,253,69,0,0,0,121,122,19m 53s,0m 11s,75,0,0,3441,2586,0,2,1,1,0,0,253,0,7,1,3,2,"102002,101004,101003","UMP45,M416,SCAR-L",UMP45:65.3 / M416:194.2 / SCAR-L:0.0,UMP45:0 / M416:1 / SCAR-L:0,UMP45:19 / M416:113 / SCAR-L:0,UMP45:3 / M416:10 / SCAR-L:0,132,13,9.85
