TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
6,Team6,1,51830351242,Sadbacterium,35,2,94,1,0,0,1,112,3,12m 25s,0m 4s,49,0,0,0,2574,0,0,0,0,0,1,94,,,,,,,,,,,,,,
1,Team1,2,5539851147,namelessॱ666,0,0,108,0,0,0,0,90,71,12m 24s,0m 4s,82,0,0,0,2175,0,3,0,0,1,0,108,,,,,,,,,,,,,,
12,Team12,3,546362992,ㅇMiLeK,0,0,0,0,0,0,0,40,4,12m 23s,0m 3s,66,0,0,0,2393,0,0,0,0,2,0,0,,,,,,,,,,,,,,
16,Team16,4,5162712510,Mʞ〢ＪＪ,0,5,578,8,0,0,0,122,55,12m 19s,0m 4s,33,0,0,0,2053,0,0,0,0,0,0,578,,,,,,,,,,,,,,
5,Team5,5,5845452191,『Masternoob』,0,0,27,0,0,0,0,102,155,12m 19s,2m 38s,153,0,0,0,3092,0,0,0,0,0,0,27,,,,,,,,,,,,,,
14,Team14,6,5336419911,WHūMUSTANGg38,0,3,377,0,0,0,3,157,101,12m 18s,0m 0s,49,0,0,0,3202,0,0,0,0,0,0,377,,,,,,,,,,,,,,
11,Team11,7,51813354732,『BcT』Tutio,0,0,36,0,0,0,0,109,9,12m 15s,0m 0s,0,0,0,0,2716,0,0,0,0,0,0,36,,,,,,,,,,,,,,
52,Team52,8,5382735629,〘LRK〙THISOMM,0,1,172,2,0,0,0,183,93,11m 59s,0m 0s,10,0,0,0,1077,0,1,1,0,1,0,172,,,,,,,,,,,,,,
18,Team18,9,5195769920,ElPINOCHOSEXY,0,0,48,0,0,0,0,104,32,11m 57s,0m 32s,28,0,0,0,1700,0,0,0,0,0,0,48,,,,,,,,,,,,,,
10,Team10,10,51849036118,Revenger15,0,0,0,0,0,0,0,100,21,11m 40s,0m 1s,21,0,0,0,2414,0,0,0,0,0,0,0,,,,,,,,,,,,,,
8,Team8,11,5114882255,ʚɞYessiʚɞ,0,2,275,2,0,0,0,148,70,10m 54s,0m 23s,22,0,0,0,2329,0,4,0,0,1,0,275,,,,,,,,,,,,,,
2,Team2,12,5223758938,WHŪFlor,0,0,0,0,0,0,0,100,0,10m 53s,0m 0s,0,0,0,0,649,0,0,0,0,0,0,0,,,,,,,,,,,,,,
15,Team15,13,51958812313,Mʞ〢Nayda,0,0,0,0,0,0,0,102,68,10m 36s,0m 17s,66,0,0,0,2275,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4,Team4,14,51792225482,ELLIMINATE2,0,0,36,0,0,0,0,100,0,8m 25s,0m 0s,0,0,0,0,916,0,0,0,0,0,0,36,,,,,,,,,,,,,,
3,Team3,15,5445813853,FERNETxDavid,0,0,0,0,0,0,0,104,4,7m 43s,0m 0s,0,0,0,0,1721,0,0,0,0,0,0,0,,,,,,,,,,,,,,
13,Team13,16,5216037752,1paMATO18,0,1,193,9,0,0,0,125,25,4m 53s,0m 0s,0,0,0,0,994,0,0,0,0,0,0,193,,,,,,,,,,,,,,
7,Team7,17,51272397811,DC๛ZorixPlay,0,0,48,0,0,0,0,90,17,4m 12s,0m 29s,26,0,0,0,902,0,0,0,0,0,0,48,,,,,,,,,,,,,,
9,Team9,18,5760505422,LoscarSPM,0,0,0,0,0,0,0,100,0,2m 28s,0m 0s,0,0,0,0,274,0,1,0,0,0,0,0,,,,,,,,,,,,,,
