TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
20,Team20,1,573587941,AngelFlowYT,32,6,537,193,0,1,3,253,230,11m 46s,0m 12s,44,0,1,0,1579,0,1,1,1,0,0,537,,,,,,,,,,,,,,
1,Team1,2,5539851147,namelessॱ666,0,6,653,78,0,0,1,115,131,11m 42s,2m 22s,215,0,0,0,1087,0,1,1,1,0,0,653,,,,,,,,,,,,,,
7,Team7,3,51365466166,xickf,0,3,348,117,0,0,0,224,110,11m 36s,0m 40s,85,0,0,0,1312,0,0,0,1,0,0,348,,,,,,,,,,,,,,
3,Team3,4,5336419911,WHūMUSTANGg38,0,5,450,17,0,0,0,240,196,11m 25s,1m 17s,55,0,0,1005,1085,0,1,1,0,0,0,450,,,,,,,,,,,,,,
25,Team25,5,519183492,Mʞ〢Fley,0,7,657,73,0,0,1,424,482,10m 34s,4m 25s,257,0,0,0,1240,0,3,0,2,0,0,657,,,,,,,,,,,,,,
51,Team51,6,52024453439,c͡GŪPûlg么,0,3,296,103,0,0,0,213,123,10m 31s,0m 7s,109,0,0,0,789,0,0,1,0,0,0,296,,,,,,,,,,,,,,
29,Team29,7,5503953029,ghsTattooboyyy,0,3,374,11,0,0,0,341,228,10m 30s,0m 20s,87,0,0,542,765,0,0,0,0,0,0,374,,,,,,,,,,,,,,
19,Team19,8,510625080,Max・JHORSSON,0,2,293,6,0,0,0,190,139,10m 24s,0m 40s,149,0,0,0,1016,0,2,4,1,0,0,293,,,,,,,,,,,,,,
18,Team18,9,527848378,PolloClutchfps,0,1,100,18,0,0,1,151,25,10m 23s,0m 6s,68,0,0,444,474,0,1,3,0,0,0,100,,,,,,,,,,,,,,
13,Team13,10,51867149474,sirJost乔,0,1,220,17,0,0,0,175,41,10m 16s,0m 10s,66,0,0,3,915,0,0,2,0,0,0,220,,,,,,,,,,,,,,
32,Team32,11,5250695449,DEUNCORNETAZO,0,1,171,22,0,0,0,81,126,9m 13s,1m 56s,145,0,0,0,579,0,0,0,0,0,0,171,,,,,,,,,,,,,,
5,Team5,12,52020278564,SAYAxONICHAN,0,3,451,8,0,1,0,245,83,9m 1s,1m 12s,47,0,0,0,748,0,0,0,0,0,1,451,,,,,,,,,,,,,,
24,Team24,13,5114882255,ʚɞYessiʚɞ,0,0,0,0,0,0,0,208,49,8m 8s,0m 5s,46,0,0,0,1045,0,0,0,1,0,0,0,,,,,,,,,,,,,,
23,Team23,14,568524628,RNGJONA,0,1,180,14,0,0,0,254,129,7m 43s,0m 29s,74,0,0,0,1213,0,0,0,0,0,0,180,,,,,,,,,,,,,,
4,Team4,15,5760544684,E¢R亗Levi7亗,0,0,29,0,0,0,0,206,139,7m 37s,0m 41s,131,0,0,565,597,0,1,3,0,0,0,29,,,,,,,,,,,,,,
8,Team8,16,5554408790,NCA×TÓXICO×,0,1,127,12,0,0,0,176,73,6m 54s,2m 6s,97,0,0,0,910,0,2,2,1,0,0,127,,,,,,,,,,,,,,
12,Team12,17,5223758938,WHŪFlor,0,1,100,3,0,0,0,177,39,6m 10s,1m 25s,60,0,0,0,882,0,0,0,0,0,0,100,,,,,,,,,,,,,,
16,Team16,18,51556582114,๛R٭O٭Y؄总,0,0,0,0,0,0,0,102,3,6m 12s,0m 0s,0,0,0,0,1064,0,0,0,0,0,0,0,,,,,,,,,,,,,,
28,Team28,19,5134269724,《8》Chavo,0,0,51,0,0,0,0,200,0,5m 50s,0m 0s,0,0,0,0,688,0,0,0,0,0,0,51,,,,,,,,,,,,,,
48,Team48,20,52171538893,【BP】NINJA,0,1,254,7,0,1,0,295,0,5m 38s,0m 0s,0,0,0,0,180,0,0,0,0,0,0,254,,,,,,,,,,,,,,
26,Team26,21,5279356554,M͜͡KB乂RIVAS,0,1,127,3,0,0,0,126,26,5m 36s,0m 0s,0,0,0,0,416,0,0,0,0,0,0,127,,,,,,,,,,,,,,
14,Team14,22,51792225482,ELLIMINATE2,0,0,0,0,0,0,0,100,0,5m 20s,0m 0s,0,0,0,0,721,0,0,0,0,0,0,0,,,,,,,,,,,,,,
17,Team17,23,51524888446,亗J么ViER亗,0,1,101,17,0,0,0,114,14,4m 48s,0m 0s,0,0,0,0,319,0,0,2,0,0,0,101,,,,,,,,,,,,,,
9,Team9,24,5939377173,xnzIvan¹,0,1,100,8,0,0,0,200,0,4m 31s,0m 0s,0,0,0,0,167,0,0,0,0,0,0,100,,,,,,,,,,,,,,
27,Team27,25,5214149723,444MartinezNC,0,1,133,12,0,0,0,220,120,4m 20s,0m 0s,0,0,0,0,692,0,0,0,2,0,0,133,,,,,,,,,,,,,,
11,Team11,26,515736131,PapiJeff,0,0,0,0,0,0,0,188,21,3m 26s,0m 37s,27,0,0,1123,209,0,0,0,0,0,0,0,,,,,,,,,,,,,,
10,Team10,27,5314987545,tito94gt,0,0,52,0,0,0,0,100,0,3m 25s,0m 0s,0,0,0,0,231,0,0,1,0,0,0,52,,,,,,,,,,,,,,
21,Team21,28,5819929758,气S͜͡åA乙๖,0,1,100,4,0,0,0,86,12,2m 55s,0m 38s,25,0,0,0,436,0,0,0,0,0,0,100,,,,,,,,,,,,,,
52,Team52,29,5779671525,SVシANUBIS,0,0,17,0,0,0,0,200,0,2m 45s,0m 0s,0,0,0,0,290,0,0,0,0,0,0,17,,,,,,,,,,,,,,
15,Team15,30,5321832250,Mʞ〢Revoox,0,1,221,4,0,0,0,200,0,2m 20s,0m 0s,0,0,0,0,245,0,0,0,0,0,0,221,,,,,,,,,,,,,,
30,Team30,31,51846362948,PGMC丨ESKIPER,0,0,29,0,0,0,0,100,0,2m 6s,0m 0s,0,0,0,0,141,0,0,1,0,0,0,29,,,,,,,,,,,,,,
6,Team6,32,5845452191,『Masternoob』,0,0,0,0,0,0,0,195,0,1m 28s,0m 0s,0,0,0,0,85,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2,Team2,33,5760505422,LoscarSPM,0,0,55,0,0,0,0,100,0,1m 9s,0m 0s,0,0,0,0,28,0,0,0,0,0,0,55,,,,,,,,,,,,,,
